Species,Turbine_Longitude,Turbine_Latitude,Timestamp,Distance
Larus glaucescens,-121.64069,37.711155,2018/03/09 19:27:16,0.97104526
Larus glaucescens,-121.61536,37.722115,2018/03/09 19:27:16,0.69469947
Larus glaucescens,-121.62706,37.721287,2018/03/09 19:27:16,0.054926377
Larus glaucescens,-121.626045,37.714924,2018/03/09 19:27:16,0.43292308
Larus glaucescens,-121.62434,37.710613,2018/03/09 19:27:16,0.74457103
Larus glaucescens,-121.62611,37.727306,2018/03/09 19:27:16,0.44747233
Larus glaucescens,-121.610245,37.722145,2018/03/09 19:27:16,0.97281486
Larus glaucescens,-121.64328,37.718567,2018/03/09 19:27:16,0.8513668
Larus glaucescens,-121.6217,37.723194,2018/03/09 19:27:16,0.376018
Larus glaucescens,-121.612526,37.716984,2018/03/09 19:27:16,0.8893937
Larus glaucescens,-121.619415,37.727455,2018/03/09 19:27:16,0.64677876
Larus glaucescens,-121.638535,37.719967,2018/03/09 19:27:16,0.5798453
Larus glaucescens,-121.61448,37.718826,2018/03/09 19:27:16,0.7534714
Larus glaucescens,-121.636185,37.710297,2018/03/09 19:27:16,0.86379194
Larus glaucescens,-121.62994,37.708416,2018/03/09 19:27:16,0.8753354
Larus glaucescens,-121.61607,37.725285,2018/03/09 19:27:16,0.71527016
Larus glaucescens,-121.627785,37.723846,2018/03/09 19:27:16,0.19683248
Larus glaucescens,-121.61113,37.724876,2018/03/09 19:27:16,0.95932823
Larus glaucescens,-121.63147,37.710915,2018/03/09 19:27:16,0.72174346
Larus glaucescens,-121.628525,37.716526,2018/03/09 19:27:16,0.31028748
Larus glaucescens,-121.61459,37.728054,2018/03/09 19:27:16,0.87925714
Larus glaucescens,-121.636925,37.713715,2018/03/09 19:27:16,0.7005495
Larus glaucescens,-121.622475,37.714684,2018/03/09 19:27:16,0.5303376
Larus glaucescens,-121.61907,37.69913,2018/03/09 21:30:44,0.7768799
Larus glaucescens,-121.60902,37.688637,2018/03/09 21:30:44,0.4382496
Larus glaucescens,-121.62185,37.694897,2018/03/09 21:30:44,0.54502654
Larus glaucescens,-121.61954,37.69703,2018/03/09 21:30:44,0.63870174
Larus glaucescens,-121.62172,37.69466,2018/03/09 21:30:44,0.5273148
Larus glaucescens,-121.61244,37.693913,2018/03/09 21:30:44,0.47811857
Larus glaucescens,-121.61241,37.692947,2018/03/09 21:30:44,0.4236301
Larus glaucescens,-121.61238,37.691143,2018/03/09 21:30:44,0.33272427
Larus glaucescens,-121.61241,37.69265,2018/03/09 21:30:44,0.407245
Larus glaucescens,-121.61098,37.688847,2018/03/09 21:30:44,0.33406
Larus glaucescens,-121.62176,37.69809,2018/03/09 21:30:44,0.7436305
Larus glaucescens,-121.60847,37.69153,2018/03/09 21:30:44,0.5258817
Larus glaucescens,-121.60847,37.69093,2018/03/09 21:30:44,0.5080493
Larus glaucescens,-121.608444,37.689777,2018/03/09 21:30:44,0.4831478
Larus glaucescens,-121.61239,37.691433,2018/03/09 21:30:44,0.34581003
Larus glaucescens,-121.613556,37.690105,2018/03/09 21:30:44,0.23766154
Larus glaucescens,-121.61967,37.70038,2018/03/09 21:30:44,0.8670514
Larus glaucescens,-121.61999,37.700996,2018/03/09 21:30:44,0.91211295
Larus glaucescens,-121.61243,37.69365,2018/03/09 21:30:44,0.46314657
Larus glaucescens,-121.62011,37.69782,2018/03/09 21:30:44,0.698963
Larus glaucescens,-121.60779,37.692596,2018/03/09 21:30:44,0.59487677
Larus glaucescens,-121.619225,37.699398,2018/03/09 21:30:44,0.7963556
Larus glaucescens,-121.61239,37.691696,2018/03/09 21:30:44,0.3585118
Larus glaucescens,-121.60969,37.691196,2018/03/09 21:30:44,0.45628247
Larus glaucescens,-121.61104,37.69195,2018/03/09 21:30:44,0.42479098
Larus glaucescens,-121.62054,37.698654,2018/03/09 21:30:44,0.7606393
Larus glaucescens,-121.60966,37.689785,2018/03/09 21:30:44,0.4195344
Larus glaucescens,-121.61243,37.690556,2018/03/09 21:30:44,0.30576083
Larus glaucescens,-121.61241,37.692314,2018/03/09 21:30:44,0.38923326
Larus glaucescens,-121.613556,37.69041,2018/03/09 21:30:44,0.25110525
Larus glaucescens,-121.61969,37.697296,2018/03/09 21:30:44,0.6585229
Larus glaucescens,-121.620384,37.698395,2018/03/09 21:30:44,0.7412063
Larus glaucescens,-121.60669,37.690193,2018/03/09 21:30:44,0.58318144
Larus glaucescens,-121.61757,37.701595,2018/03/09 21:30:44,0.9392303
Larus glaucescens,-121.6124,37.692047,2018/03/09 21:30:44,0.3758679
Larus glaucescens,-121.611,37.70036,2018/03/09 21:30:44,0.914103
Larus glaucescens,-121.60669,37.689896,2018/03/09 21:30:44,0.5781878
Larus glaucescens,-121.606674,37.689423,2018/03/09 21:30:44,0.5725025
Larus glaucescens,-121.61851,37.700855,2018/03/09 21:30:44,0.89144164
Larus glaucescens,-121.60964,37.69005,2018/03/09 21:30:44,0.4260147
Larus glaucescens,-121.60669,37.690495,2018/03/09 21:30:44,0.58892673
Larus glaucescens,-121.613556,37.688126,2018/03/09 21:30:44,0.1882058
Larus glaucescens,-121.61098,37.688255,2018/03/09 21:30:44,0.3293773
Larus glaucescens,-121.608444,37.690075,2018/03/09 21:30:44,0.48876995
Larus glaucescens,-121.61997,37.69753,2018/03/09 21:30:44,0.677726
Larus glaucescens,-121.61893,37.69886,2018/03/09 21:30:44,0.75724113
Larus glaucescens,-121.61838,37.700535,2018/03/09 21:30:44,0.86877066
Larus glaucescens,-121.60779,37.692894,2018/03/09 21:30:44,0.60608584
Larus glaucescens,-121.61783,37.70213,2018/03/09 21:30:44,0.97664136
Larus glaucescens,-121.62193,37.698357,2018/03/09 21:30:44,0.76426035
Larus glaucescens,-121.61818,37.694633,2018/03/09 21:30:44,0.462564
Larus glaucescens,-121.60966,37.689484,2018/03/09 21:30:44,0.41389975
Larus glaucescens,-121.61357,37.690704,2018/03/09 21:30:44,0.26439384
Larus glaucescens,-121.61098,37.688557,2018/03/09 21:30:44,0.33114392
Larus glaucescens,-121.613556,37.68891,2018/03/09 21:30:44,0.19826278
Larus glaucescens,-121.61239,37.689095,2018/03/09 21:30:44,0.26288587
Larus glaucescens,-121.61355,37.68983,2018/03/09 21:30:44,0.22690396
Larus glaucescens,-121.621185,37.70016,2018/03/09 21:30:44,0.8703011
Larus glaucescens,-121.609024,37.68832,2018/03/09 21:30:44,0.43618223
Larus glaucescens,-121.61101,37.68945,2018/03/09 21:30:44,0.34219813
Larus glaucescens,-121.61357,37.692234,2018/03/09 21:30:44,0.34713835
Larus glaucescens,-121.61359,37.690994,2018/03/09 21:30:44,0.27833328
Larus glaucescens,-121.60847,37.69123,2018/03/09 21:30:44,0.51668566
Larus glaucescens,-121.62149,37.700737,2018/03/09 21:30:44,0.91307414
Larus glaucescens,-121.61879,37.701416,2018/03/09 21:30:44,0.93149537
Larus glaucescens,-121.60779,37.691994,2018/03/09 21:30:44,0.5737565
Larus glaucescens,-121.61361,37.68863,2018/03/09 21:30:44,0.19011998
Larus glaucescens,-121.61247,37.69087,2018/03/09 21:30:44,0.3167582
Larus glaucescens,-121.619804,37.70067,2018/03/09 21:30:44,0.8880549
Larus glaucescens,-121.61239,37.689693,2018/03/09 21:30:44,0.2776151
Larus glaucescens,-121.60792,37.690697,2018/03/09 21:30:44,0.52985764
Larus glaucescens,-121.619385,37.699696,2018/03/09 21:30:44,0.8180148
Larus glaucescens,-121.61111,37.69164,2018/03/09 21:30:44,0.4082877
Larus glaucescens,-121.61239,37.690296,2018/03/09 21:30:44,0.2975478
Larus glaucescens,-121.612366,37.68843,2018/03/09 21:30:44,0.2547794
Larus glaucescens,-121.60779,37.692295,2018/03/09 21:30:44,0.58404154
Larus glaucescens,-121.621346,37.70046,2018/03/09 21:30:44,0.89242905
Larus glaucescens,-121.611084,37.691296,2018/03/09 21:30:44,0.3951646
Larus glaucescens,-121.60969,37.691795,2018/03/09 21:30:44,0.4776573
Larus glaucescens,-121.613556,37.6892,2018/03/09 21:30:44,0.20549658
Larus glaucescens,-121.62156,37.69783,2018/03/09 21:30:44,0.72307134
Larus glaucescens,-121.6067,37.688828,2018/03/09 21:30:44,0.56565666
Larus glaucescens,-121.61294,37.693207,2018/03/09 21:30:44,0.4224163
Larus glaucescens,-121.621376,37.697533,2018/03/09 21:30:44,0.7003418
Larus glaucescens,-121.60969,37.691494,2018/03/09 21:30:44,0.4665662
Larus glaucescens,-121.609634,37.689133,2018/03/09 21:30:44,0.40980497
Larus glaucescens,-121.61239,37.688793,2018/03/09 21:30:44,0.25767505
Larus glaucescens,-121.620255,37.698093,2018/03/09 21:30:44,0.71929044
Larus glaucescens,-121.62215,37.698627,2018/03/09 21:30:44,0.78588814
Larus glaucescens,-121.608444,37.690376,2018/03/09 21:30:44,0.49526843
Larus glaucescens,-121.618324,37.694912,2018/03/09 21:30:44,0.48273653
Larus glaucescens,-121.61805,37.694347,2018/03/09 21:30:44,0.44203433
Larus glaucescens,-121.61863,37.70113,2018/03/09 21:30:44,0.9109546
Larus glaucescens,-121.61741,37.701313,2018/03/09 21:30:44,0.91949487
Larus glaucescens,-121.610985,37.689693,2018/03/09 21:30:44,0.34867993
Larus glaucescens,-121.62233,37.698853,2018/03/09 21:30:44,0.8039881
Larus glaucescens,-121.61239,37.689396,2018/03/09 21:30:44,0.2696061
Larus glaucescens,-121.613556,37.689518,2018/03/09 21:30:44,0.21525356
Larus glaucescens,-121.610985,37.689133,2018/03/09 21:30:44,0.33767137
Larus glaucescens,-121.61671,37.699936,2018/03/09 21:30:44,0.8242889
Larus glaucescens,-121.61713,37.700764,2018/03/09 21:30:44,0.8813201
Larus glaucescens,-121.61789,37.697853,2018/03/09 21:30:44,0.6820735
Larus glaucescens,-121.61444,37.69702,2018/03/09 21:30:44,0.6383695
Larus glaucescens,-121.617805,37.699528,2018/03/09 21:30:44,0.7971798
Larus glaucescens,-121.615585,37.696663,2018/03/09 21:30:44,0.6031015
Larus glaucescens,-121.618034,37.69815,2018/03/09 21:30:44,0.70316076
Larus glaucescens,-121.61699,37.695194,2018/03/09 21:30:44,0.49674734
Larus glaucescens,-121.61796,37.699802,2018/03/09 21:30:44,0.81660897
Larus glaucescens,-121.61656,37.699654,2018/03/09 21:30:44,0.80499685
Larus glaucescens,-121.61672,37.694656,2018/03/09 21:30:44,0.4598546
Larus glaucescens,-121.61548,37.70055,2018/03/09 21:30:44,0.870503
Larus glaucescens,-121.61542,37.70005,2018/03/09 21:30:44,0.83650035
Larus glaucescens,-121.61699,37.700497,2018/03/09 21:30:44,0.8628547
Larus glaucescens,-121.60866,37.693287,2018/03/09 21:30:44,0.58382297
Larus glaucescens,-121.615135,37.694374,2018/03/09 21:30:44,0.45171866
Larus glaucescens,-121.61105,37.694515,2018/03/09 21:30:44,0.5548173
Larus glaucescens,-121.61686,37.700207,2018/03/09 21:30:44,0.8428706
Larus glaucescens,-121.61106,37.69423,2018/03/09 21:30:44,0.5386734
Larus glaucescens,-121.61585,37.69721,2018/03/09 21:30:44,0.6388823
Larus glaucescens,-121.61524,37.694653,2018/03/09 21:30:44,0.469245
Larus glaucescens,-121.609825,37.692448,2018/03/09 21:30:44,0.49784923
Larus glaucescens,-121.60969,37.692795,2018/03/09 21:30:44,0.5187348
Larus glaucescens,-121.6181,37.700085,2018/03/09 21:30:44,0.83659494
Larus glaucescens,-121.61643,37.699383,2018/03/09 21:30:44,0.7865507
Larus glaucescens,-121.61727,37.701046,2018/03/09 21:30:44,0.9009072
Larus glaucescens,-121.616585,37.694393,2018/03/09 21:30:44,0.4420095
Larus glaucescens,-121.609695,37.693348,2018/03/09 21:30:44,0.543598
Larus glaucescens,-121.60971,37.694534,2018/03/09 21:30:44,0.6016954
Larus glaucescens,-121.61115,37.697174,2018/03/09 21:30:44,0.7093681
Larus glaucescens,-121.61562,37.70085,2018/03/09 21:30:44,0.8905159
Larus glaucescens,-121.61819,37.698395,2018/03/09 21:30:44,0.7206682
Larus glaucescens,-121.61776,37.697594,2018/03/09 21:30:44,0.66372764
Larus glaucescens,-121.615746,37.70112,2018/03/09 21:30:44,0.9083625
Larus glaucescens,-121.615486,37.695194,2018/03/09 21:30:44,0.5035571
Larus glaucescens,-121.60969,37.69423,2018/03/09 21:30:44,0.586912
Larus glaucescens,-121.60865,37.693005,2018/03/09 21:30:44,0.57217103
Larus glaucescens,-121.61445,37.69608,2018/03/09 21:30:44,0.57496375
Larus glaucescens,-121.61104,37.693058,2018/03/09 21:30:44,0.47745633
Larus glaucescens,-121.61712,37.695477,2018/03/09 21:30:44,0.5162809
Larus glaucescens,-121.611046,37.693356,2018/03/09 21:30:44,0.49240744
Larus glaucescens,-121.61107,37.69365,2018/03/09 21:30:44,0.5070145
Larus glaucescens,-121.613815,37.702244,2018/03/09 21:30:44,0.99872696
Larus glaucescens,-121.61085,37.69633,2018/03/09 21:30:44,0.66616404
Larus glaucescens,-121.614296,37.696747,2018/03/09 21:30:44,0.62171084
Larus glaucescens,-121.610985,37.696594,2018/03/09 21:30:44,0.6782532
Larus glaucescens,-121.61104,37.693935,2018/03/09 21:30:44,0.5234
Larus glaucescens,-121.615364,37.694942,2018/03/09 21:30:44,0.48759302
Larus glaucescens,-121.608734,37.69433,2018/03/09 21:30:44,0.6282783
Larus glaucescens,-121.61686,37.694935,2018/03/09 21:30:44,0.47889566
Larus glaucescens,-121.60968,37.69304,2018/03/09 21:30:44,0.52996624
Larus glaucescens,-121.61571,37.696938,2018/03/09 21:30:44,0.62112266
Larus glaucescens,-121.61111,37.69687,2018/03/09 21:30:44,0.69177765
Larus glaucescens,-121.61366,37.70194,2018/03/09 21:30:44,0.97950065
Larus glaucescens,-121.615715,37.695496,2018/03/09 21:30:44,0.522271
Larus glaucescens,-121.61415,37.696465,2018/03/09 21:30:44,0.60478246
Larus glaucescens,-121.655754,37.767723,2018/03/12 22:27:46,0.8784955
Larus argentatus,-121.62259,37.758694,2017/12/09 21:54:00,0.74927485
Larus argentatus,-121.61899,37.764996,2017/12/09 21:54:00,0.96874267
Larus argentatus,-121.62009,37.765293,2017/12/09 21:54:00,0.91783935
Larus argentatus,-121.64769,37.771397,2017/12/09 21:54:00,0.9602745
Larus argentatus,-121.620285,37.754894,2017/12/09 21:54:00,0.95595723
Larus argentatus,-121.63409,37.769196,2017/12/09 21:54:00,0.5753289
Larus argentatus,-121.63379,37.770096,2017/12/09 21:54:00,0.6394212
Larus argentatus,-121.63369,37.768394,2017/12/09 21:54:00,0.5258074
Larus argentatus,-121.621185,37.765396,2017/12/09 21:54:00,0.8637723
Larus argentatus,-121.62524,37.768562,2017/12/09 21:54:00,0.7859852
Larus argentatus,-121.62953,37.7702,2017/12/09 21:54:00,0.7266068
Larus argentatus,-121.62079,37.760513,2017/12/09 21:54:00,0.8310924
Larus argentatus,-121.63301,37.771812,2017/12/09 21:54:00,0.7640783
Larus argentatus,-121.62114,37.756844,2017/12/09 21:54:00,0.86057144
Larus argentatus,-121.6289,37.749657,2017/12/09 21:54:00,0.874028
Larus hyperboreus,-161.78984,60.79701,2017/08/14 23:14:39,0.7725335
Larus hyperboreus,-161.79008,60.797314,2017/08/14 23:14:39,0.7791566
Larus hyperboreus,-161.79051,60.797504,2017/08/14 23:14:39,0.79284286
Larus hyperboreus,-161.79353,60.794064,2017/08/14 23:14:39,0.9343387
Larus hyperboreus,-161.78984,60.79701,2017/08/18 20:17:40,0.3278374
Larus hyperboreus,-161.79008,60.797314,2017/08/18 20:17:40,0.32724518
Larus hyperboreus,-161.79051,60.797504,2017/08/18 20:17:40,0.3364618
Larus hyperboreus,-161.79353,60.794064,2017/08/18 20:17:40,0.5424624
Larus hyperboreus,-161.78984,60.79701,2017/08/18 22:02:30,0.52236974
Larus hyperboreus,-161.79008,60.797314,2017/08/18 22:02:30,0.5449866
Larus hyperboreus,-161.79051,60.797504,2017/08/18 22:02:30,0.5626674
Larus hyperboreus,-161.79353,60.794064,2017/08/18 22:02:30,0.4265326
Larus hyperboreus,-161.78984,60.79701,2017/08/23 00:25:53,0.6675398
Larus hyperboreus,-161.79008,60.797314,2017/08/23 00:25:53,0.66922057
Larus hyperboreus,-161.79051,60.797504,2017/08/23 00:25:53,0.67960227
Larus hyperboreus,-161.79353,60.794064,2017/08/23 00:25:53,0.8627746
Larus hyperboreus,-161.78984,60.79701,2017/08/24 20:48:25,0.5098888
Larus hyperboreus,-161.79008,60.797314,2017/08/24 20:48:25,0.50937426
Larus hyperboreus,-161.79051,60.797504,2017/08/24 20:48:25,0.51827943
Larus hyperboreus,-161.79353,60.794064,2017/08/24 20:48:25,0.7188835
Larus hyperboreus,-161.78984,60.79701,2017/08/24 20:50:26,0.69199574
Larus hyperboreus,-161.79008,60.797314,2017/08/24 20:50:26,0.69151753
Larus hyperboreus,-161.79051,60.797504,2017/08/24 20:50:26,0.7002724
Larus hyperboreus,-161.79353,60.794064,2017/08/24 20:50:26,0.89760035
Larus hyperboreus,-161.78984,60.79701,2017/08/27 00:15:17,0.9848233
Larus hyperboreus,-161.79008,60.797314,2017/08/27 00:15:17,0.9717371
Larus hyperboreus,-161.79051,60.797504,2017/08/27 00:15:17,0.9690163
Larus hyperboreus,-161.78984,60.79701,2017/08/29 00:18:21,0.99315745
Larus hyperboreus,-161.79008,60.797314,2017/08/29 00:18:21,0.97465163
Larus hyperboreus,-161.79051,60.797504,2017/08/29 00:18:21,0.9655556
Larus hyperboreus,-161.78984,60.79701,2017/08/29 00:53:38,0.8929681
Larus hyperboreus,-161.79008,60.797314,2017/08/29 00:53:38,0.88667476
Larus hyperboreus,-161.79051,60.797504,2017/08/29 00:53:38,0.890525
Larus hyperboreus,-161.78984,60.79701,2017/08/31 00:41:43,0.731745
Larus hyperboreus,-161.79008,60.797314,2017/08/31 00:41:43,0.71471816
Larus hyperboreus,-161.79051,60.797504,2017/08/31 00:41:43,0.6959428
Larus hyperboreus,-161.79353,60.794064,2017/08/31 00:41:43,0.7561705
Larus hyperboreus,-161.78984,60.79701,2017/08/31 00:56:28,0.5895703
Larus hyperboreus,-161.79008,60.797314,2017/08/31 00:56:28,0.56695294
Larus hyperboreus,-161.79051,60.797504,2017/08/31 00:56:28,0.5496342
Larus hyperboreus,-161.79353,60.794064,2017/08/31 00:56:28,0.7597064
Larus hyperboreus,-161.78984,60.79701,2017/09/03 23:13:52,0.9147721
Larus hyperboreus,-161.79008,60.797314,2017/09/03 23:13:52,0.90450394
Larus hyperboreus,-161.79051,60.797504,2017/09/03 23:13:52,0.9046658
Larus hyperboreus,-161.78984,60.79701,2017/09/05 20:16:51,0.841041
Larus hyperboreus,-161.79008,60.797314,2017/09/05 20:16:51,0.83128136
Larus hyperboreus,-161.79051,60.797504,2017/09/05 20:16:51,0.8319727
Larus hyperboreus,-161.78984,60.79701,2017/09/05 23:25:42,0.98961383
Larus hyperboreus,-161.79353,60.794064,2017/09/05 23:25:42,0.987287
Larus hyperboreus,-161.88658,60.78057,2017/09/05 23:30:50,0.9465923
Larus hyperboreus,-161.88658,60.78057,2017/09/06 00:06:06,0.8616573
Larus hyperboreus,-161.79008,60.797314,2017/09/15 23:01:39,0.997808
Larus hyperboreus,-161.78984,60.79701,2017/09/15 23:06:41,0.9147721
Larus hyperboreus,-161.79008,60.797314,2017/09/15 23:06:41,0.90450394
Larus hyperboreus,-161.79051,60.797504,2017/09/15 23:06:41,0.9046658
Larus hyperboreus,-161.78984,60.79701,2017/09/16 00:53:05,0.6441794
Larus hyperboreus,-161.79008,60.797314,2017/09/16 00:53:05,0.62610304
Larus hyperboreus,-161.79051,60.797504,2017/09/16 00:53:05,0.6069881
Larus hyperboreus,-161.79353,60.794064,2017/09/16 00:53:05,0.69028336
Larus hyperboreus,-161.78984,60.79701,2017/09/21 23:36:00,0.87357426
Larus hyperboreus,-161.79008,60.797314,2017/09/21 23:36:00,0.8911
Larus hyperboreus,-161.79051,60.797504,2017/09/21 23:36:00,0.89952797
Larus hyperboreus,-161.79353,60.794064,2017/09/21 23:36:00,0.6436834
Larus hyperboreus,-161.78984,60.79701,2017/09/21 23:39:29,0.79746044
Larus hyperboreus,-161.79008,60.797314,2017/09/21 23:39:29,0.8151815
Larus hyperboreus,-161.79051,60.797504,2017/09/21 23:39:29,0.82387614
Larus hyperboreus,-161.79353,60.794064,2017/09/21 23:39:29,0.56889963
Larus hyperboreus,-161.78984,60.79701,2017/09/22 00:03:24,0.62332994
Larus hyperboreus,-161.79008,60.797314,2017/09/22 00:03:24,0.6158569
Larus hyperboreus,-161.79051,60.797504,2017/09/22 00:03:24,0.61884576
Larus hyperboreus,-161.79353,60.794064,2017/09/22 00:03:24,0.85418457
Larus hyperboreus,-161.78984,60.79701,2017/09/22 00:22:24,0.818539
Larus hyperboreus,-161.79008,60.797314,2017/09/22 00:22:24,0.8081629
Larus hyperboreus,-161.79051,60.797504,2017/09/22 00:22:24,0.80827045
Larus hyperboreus,-161.78984,60.79701,2017/09/23 20:26:47,0.83015656
Larus hyperboreus,-161.79008,60.797314,2017/09/23 20:26:47,0.8098199
Larus hyperboreus,-161.79051,60.797504,2017/09/23 20:26:47,0.7981016
Larus hyperboreus,-161.78984,60.79701,2017/09/23 21:36:20,0.9661159
Larus hyperboreus,-161.79008,60.797314,2017/09/23 21:36:20,0.94503623
Larus hyperboreus,-161.79051,60.797504,2017/09/23 21:36:20,0.9320257
Larus hyperboreus,-161.79008,60.797314,2017/09/23 23:15:43,0.99327004
Larus hyperboreus,-161.79051,60.797504,2017/09/23 23:15:43,0.9853298
Larus hyperboreus,-161.78984,60.79701,2017/09/24 00:58:34,0.9612065
Larus hyperboreus,-161.79008,60.797314,2017/09/24 00:58:34,0.9780822
Larus hyperboreus,-161.79051,60.797504,2017/09/24 00:58:34,0.9857049
Larus hyperboreus,-161.79353,60.794064,2017/09/24 00:58:34,0.72821146
Larus hyperboreus,-161.78984,60.79701,2017/09/27 23:54:02,0.79716825
Larus hyperboreus,-161.79008,60.797314,2017/09/27 23:54:02,0.7861612
Larus hyperboreus,-161.79051,60.797504,2017/09/27 23:54:02,0.7856601
Larus hyperboreus,-161.78984,60.79701,2017/09/28 00:10:10,0.818539
Larus hyperboreus,-161.79008,60.797314,2017/09/28 00:10:10,0.8081629
Larus hyperboreus,-161.79051,60.797504,2017/09/28 00:10:10,0.80827045
Larus hyperboreus,-161.78984,60.79701,2017/09/29 20:30:18,0.9474901
Larus hyperboreus,-161.79008,60.797314,2017/09/29 20:30:18,0.93573475
Larus hyperboreus,-161.79051,60.797504,2017/09/29 20:30:18,0.9344052
Larus hyperboreus,-161.78984,60.79701,2017/09/29 22:04:36,0.41554794
Larus hyperboreus,-161.79008,60.797314,2017/09/29 22:04:36,0.41155973
Larus hyperboreus,-161.79051,60.797504,2017/09/29 22:04:36,0.40073806
Larus hyperboreus,-161.79353,60.794064,2017/09/29 22:04:36,0.31512114
Larus hyperboreus,-161.78984,60.79701,2017/10/07 22:27:04,0.87353694
Larus hyperboreus,-161.79008,60.797314,2017/10/07 22:27:04,0.85948557
Larus hyperboreus,-161.79051,60.797504,2017/10/07 22:27:04,0.8557772
Larus hyperboreus,-161.78984,60.79701,2017/10/07 23:01:18,0.81576395
Larus hyperboreus,-161.79008,60.797314,2017/10/07 23:01:18,0.807841
Larus hyperboreus,-161.79051,60.797504,2017/10/07 23:01:18,0.8102693
Larus hyperboreus,-161.78984,60.79701,2017/10/09 20:41:23,0.94515777
Larus hyperboreus,-161.79008,60.797314,2017/10/09 20:41:23,0.927859
Larus hyperboreus,-161.79051,60.797504,2017/10/09 20:41:23,0.92034197
Larus hyperboreus,-161.78984,60.79701,2017/10/15 23:37:29,0.64372015
Larus hyperboreus,-161.79008,60.797314,2017/10/15 23:37:29,0.6301466
Larus hyperboreus,-161.79051,60.797504,2017/10/15 23:37:29,0.6271077
Larus hyperboreus,-161.79353,60.794064,2017/10/15 23:37:29,0.88208497
Larus hyperboreus,-161.78984,60.79701,2017/10/16 00:04:46,0.6808448
Larus hyperboreus,-161.79008,60.797314,2017/10/16 00:04:46,0.668854
Larus hyperboreus,-161.79051,60.797504,2017/10/16 00:04:46,0.6674448
Larus hyperboreus,-161.79353,60.794064,2017/10/16 00:04:46,0.9186963
Larus hyperboreus,-161.78984,60.79701,2017/10/16 00:04:46,0.55171233
Larus hyperboreus,-161.79008,60.797314,2017/10/16 00:04:46,0.5417208
Larus hyperboreus,-161.79051,60.797504,2017/10/16 00:04:46,0.5424371
Larus hyperboreus,-161.79353,60.794064,2017/10/16 00:04:46,0.7875777
Larus hyperboreus,-161.79008,60.797314,2017/10/17 23:09:40,0.997808
Larus hyperboreus,-161.88658,60.78057,2017/10/21 23:03:35,0.72877765
Larus hyperboreus,-161.78984,60.79701,2017/10/22 00:40:18,0.8437031
Larus hyperboreus,-161.79008,60.797314,2017/10/22 00:40:18,0.82470566
Larus hyperboreus,-161.79051,60.797504,2017/10/22 00:40:18,0.8149825
Larus hyperboreus,-161.78984,60.79701,2017/10/22 00:51:56,0.7386633
Larus hyperboreus,-161.79008,60.797314,2017/10/22 00:51:56,0.72208667
Larus hyperboreus,-161.79051,60.797504,2017/10/22 00:51:56,0.7155524
Larus hyperboreus,-161.79353,60.794064,2017/10/22 00:51:56,0.97400653
Larus hyperboreus,-161.78984,60.79701,2017/08/10 23:23:50,0.7966942
Larus hyperboreus,-161.79008,60.797314,2017/08/10 23:23:50,0.7994885
Larus hyperboreus,-161.79051,60.797504,2017/08/10 23:23:50,0.81059235
Larus hyperboreus,-161.79353,60.794064,2017/08/10 23:23:50,0.9833696
Larus hyperboreus,-161.88658,60.78057,2017/08/22 22:46:54,0.85977834
Larus hyperboreus,-161.78984,60.79701,2017/08/28 23:21:13,0.9942853
Larus hyperboreus,-161.79008,60.797314,2017/08/28 23:21:13,0.9932469
Larus hyperboreus,-161.78984,60.79701,2017/09/02 00:12:10,0.39888832
Larus hyperboreus,-161.79008,60.797314,2017/09/02 00:12:10,0.40768304
Larus hyperboreus,-161.79051,60.797504,2017/09/02 00:12:10,0.42293352
Larus hyperboreus,-161.79353,60.794064,2017/09/02 00:12:10,0.5612323
Larus hyperboreus,-161.78984,60.79701,2017/09/02 00:28:16,0.76113737
Larus hyperboreus,-161.79008,60.797314,2017/09/02 00:28:16,0.7818135
Larus hyperboreus,-161.79051,60.797504,2017/09/02 00:28:16,0.7945444
Larus hyperboreus,-161.79353,60.794064,2017/09/02 00:28:16,0.5633025
Larus hyperboreus,-161.78984,60.79701,2017/09/03 20:28:51,0.90877354
Larus hyperboreus,-161.79008,60.797314,2017/09/03 20:28:51,0.8958932
Larus hyperboreus,-161.79051,60.797504,2017/09/03 20:28:51,0.893421
Larus hyperboreus,-161.79051,60.797504,2017/09/10 00:23:52,0.9942221
Larus hyperboreus,-161.79353,60.794064,2017/09/10 00:23:52,0.91465247
Larus hyperboreus,-161.78984,60.79701,2017/09/10 00:26:56,0.91497517
Larus hyperboreus,-161.79008,60.797314,2017/09/10 00:26:56,0.9070034
Larus hyperboreus,-161.79051,60.797504,2017/09/10 00:26:56,0.8930278
Larus hyperboreus,-161.79353,60.794064,2017/09/10 00:26:56,0.81621355
Larus hyperboreus,-161.78984,60.79701,2017/09/13 20:16:23,0.84106123
Larus hyperboreus,-161.79008,60.797314,2017/09/13 20:16:23,0.8337131
Larus hyperboreus,-161.79051,60.797504,2017/09/13 20:16:23,0.83664984
Larus hyperboreus,-161.79008,60.797314,2017/09/13 20:26:52,0.9835002
Larus hyperboreus,-161.79051,60.797504,2017/09/13 20:26:52,0.9749873
Larus hyperboreus,-161.79051,60.797504,2017/09/13 21:50:34,0.99418837
Larus hyperboreus,-161.79353,60.794064,2017/09/13 21:50:34,0.93237156
Larus hyperboreus,-161.78984,60.79701,2017/09/15 21:27:16,0.9603348
